game_name,Gear Ratio,Voltage,Peak Power Electrical (both motor),Power Electrical Rated (both motor),Expected Cold Crank Current,Expected Rated Current,Ah needed lead acid battery (50%),Ah needed lithium ion battery (80%),Expected Watt Hours,Expected Ah From Wh (100%),repo_session_energy_wh,repo_average_electrical_power_w,repo_peak_pack_current_a,repo_peak_electrical_power_w,spreadsheet_expected_wh_2h,repo_lithium_ah_80pct,repo_average_pack_current_a,energy_ratio_spreadsheet_to_repo,peak_current_ratio_spreadsheet_to_repo,rated_current_ratio_spreadsheet_to_repo_average
Game1CharlesPhone,16.0,24.0,2611.701960784314,447.6714862877511,108.82091503267975,18.652978595322963,74.61191438129185,46.63244648830741,895.3429725755022,37.30595719064593,414.6089042121304,207.3044521060652,84.15279733956073,2019.6671361494575,895.3429725755022,21.594213761048458,8.637685504419384,2.1594880463961506,1.2931348508069427,2.1594880463961506
Game1CharlesPhone,16.0,36.0,2611.701960784314,447.6714862877511,72.54727668845317,12.435319063548642,49.74127625419457,31.088297658871603,895.3429725755022,24.870638127097283,414.6089042121304,207.3044521060652,56.10186489304049,2019.6671361494575,895.3429725755022,14.396142507365639,5.758457002946256,2.1594880463961506,1.2931348508069427,2.1594880463961506
Game1CharlesPhone,16.0,48.0,2611.701960784314,447.6714862877511,54.410457516339875,9.326489297661482,37.30595719064593,23.316223244153704,895.3429725755022,18.652978595322963,414.6089042121304,207.3044521060652,42.07639866978037,2019.6671361494575,895.3429725755022,10.797106880524229,4.318842752209692,2.1594880463961506,1.2931348508069427,2.1594880463961506
Game2CharlesPhone,16.0,24.0,2611.701960784314,398.6639367233781,108.82091503267975,16.610997363474088,66.44398945389635,41.52749340868522,797.3278734467561,33.221994726948175,371.9505975485452,185.9752987742726,84.15279733956073,2019.6671361494575,797.3278734467561,19.372426955653395,7.748970782261359,2.1436391787022004,1.2931348508069427,2.1436391787022004
Game2CharlesPhone,16.0,36.0,2611.701960784314,398.6639367233781,72.54727668845317,11.073998242316058,44.29599296926423,27.684995605790146,797.3278734467561,22.147996484632117,371.9505975485452,185.9752987742726,56.10186489304049,2019.6671361494575,797.3278734467561,12.91495130376893,5.1659805215075725,2.1436391787022004,1.2931348508069427,2.1436391787022004
Game2CharlesPhone,16.0,48.0,2611.701960784314,398.6639367233781,54.410457516339875,8.305498681737044,33.221994726948175,20.76374670434261,797.3278734467561,16.610997363474088,371.9505975485452,185.9752987742726,42.07639866978037,2019.6671361494575,797.3278734467561,9.686213477826698,3.8744853911306794,2.1436391787022004,1.2931348508069427,2.1436391787022004
